Wavelength (nm), Relative Intensity (%)
200.0,0.0
200.2,0.0
200.4,0.0
200.6,0.0
200.8,0.0
201.0,0.0
201.2,0.0
201.4,0.0
201.6,6.320295544755465e-06
201.8,0.00025097584948403207
202.0,0.0005958598240674222
202.2,0.002440624053796168
202.4,0.002457716733187383
202.6,0.0030781280684143465
202.8,0.01860556865779629
203.0,0.019223840753439025
203.2,-0.0025606991876738552
203.4,0.010843216529341743
203.6,0.061345182280638934
203.8,0.07352540841371549
204.0,0.06702248970298162
204.2,0.07265163198680644
204.4,0.08497941544155077
204.6,0.11684425922657089
204.8,0.11400494557346529
205.0,0.08943132494399351
205.2,0.04690301085898131
205.4,0.07178294797929528
205.6,0.139462084574985
205.8,0.1082255273203705
206.0,0.07210483859989546
206.2,0.14010500815999463
206.4,0.19473508552994617
206.6,0.21843835839691467
206.8,0.22590450058156478
207.0,0.15827918392120732
207.2,0.15127246774569666
207.4,0.2107497271110145
207.6,0.23085289090832595
207.8,0.22322831921303662
208.0,0.25424054619909975
208.2,0.2570118703093976
208.4,0.23385819987390483
208.6,0.23659951410400082
208.8,0.31839136692413705
209.0,0.3613935376963088
209.2,0.3148352141310077
209.4,0.30076874593844816
209.6,0.3200851398829148
209.8,0.3678861504181839
210.0,0.4010709919930093
210.2,0.3595007233194187
210.4,0.3578799981636258
210.6,0.49977847978069634
210.8,0.5352634736591129
211.0,0.4822060027668974
211.2,0.5603671519606974
211.4,0.6054252226398221
211.6,0.6504424527113243
211.8,0.6502969778033919
212.0,0.6872997780947175
212.2,0.8750708587274497
212.4,1.02391578380006
212.6,1.131715652187229
212.8,1.2290264672070683
213.0,1.3595208169787436
213.2,1.5117285710526274
213.4,1.6683139657685986
213.6,1.9001840124146292
213.8,2.107582840693514
214.0,2.1711750250983832
214.2,2.2936107557024017
214.4,2.561224972576339
214.6,2.8259485589926925
214.8,2.9762981396682733
215.0,3.1018573739892203
215.2,3.255438274831551
215.4,3.625819960455174
215.6,4.058100734583189
215.8,4.501523687851498
216.0,4.850785793166227
216.2,5.078924790338096
216.4,5.436689128173425
216.6,6.023541601881513
216.8,6.859913216372437
217.0,7.677828885638149
217.2,8.309642963307478
217.4,8.711003190539106
217.6,9.175201843190978
217.8,10.205820332643654
218.0,11.76916910772792
218.2,13.486624811151183
218.4,14.955592198118547
218.6,15.87754891465468
218.8,16.35016158376182
219.0,17.394080279510487
219.2,19.428619646422547
219.4,22.397479047246687
219.6,26.215911427657428
219.8,29.846966374473848
220.0,32.53855286548149
220.2,34.57776523340972
220.4,36.42486261462166
220.6,39.96535722768643
220.8,46.073331413224096
221.0,58.69024628117746
221.2,72.43265930044274
221.4,82.91012220399264
221.6,92.86889101238953
221.8,99.39685534226665
222.0,100.0
222.2,94.47504417292662
222.4,84.12707100969553
222.6,70.99495797574475
222.8,56.93187139902282
223.0,43.550629653891676
223.2,31.935555234523683
223.4,22.666377135495825
223.6,16.075187207239075
223.8,11.611170049829923
224.0,8.710621736921285
224.2,6.9999235458316695
224.4,5.837638496432121
224.6,5.018901109220548
224.8,4.517423817628431
225.0,4.07027210115232
225.2,3.6933705964821857
225.4,3.3621143702795924
225.6,3.093415586626495
225.8,2.8827409199434912
226.0,2.6760964189077163
226.2,2.538985783371646
226.4,2.416376888062012
226.6,2.3288757811066083
226.8,2.299016195105431
227.0,2.275192139595323
227.2,2.300335678571071
227.4,2.287218603190679
227.6,2.2621873762534594
227.8,2.23291859284536
228.0,2.293734748283114
228.2,2.4043524664235245
228.4,2.389272665189424
228.6,2.394610962364953
228.8,2.4357331262626523
229.0,2.4786157733329546
229.2,2.4991104873953223
229.4,2.47847617876091
229.6,2.5268340203725885
229.8,2.5826919428496056
230.0,2.6119396534000545
230.2,2.6480943535059596
230.4,2.6689876743099616
230.6,2.7136405244929978
230.8,2.698557209318962
231.0,2.728478792590674
231.2,2.8444535131430877
231.4,2.9107470702391627
231.6,2.934639737264348
231.8,2.8498028373267825
232.0,2.738162140208177
232.2,2.625869621934195
232.4,2.3701106655322284
232.6,2.10943774691182
232.8,1.892277810759246
233.0,1.659559991552459
233.2,1.4125152295571943
233.4,1.111398757208102
233.6,0.8427930089129914
233.8,0.679766943094411
234.0,0.5538999341935843
234.2,0.40480285844595343
234.4,0.30111835110623913
234.6,0.24626725965665877
234.8,0.24930148405962665
235.0,0.2003171285948714
235.2,0.13274497029836513
235.4,0.11816902166408247
235.6,0.17565778147995664
235.8,0.2159235389145506
236.0,0.1510122140084998
236.2,0.07596656547216396
236.4,0.04261409058406338
236.6,0.07601867502051177
236.8,0.0780311497606593
237.0,0.05080732403678735
237.2,0.04142016340240707
237.4,0.04733342765215339
237.6,0.03643154907381558
237.8,0.017595737303959868
238.0,0.0048767401039443966
238.2,0.0058658725382298915
238.4,0.005412288400323548
238.6,0.003181594895261523
238.8,0.0007946050648269319
239.0,0.00012762375163874606
239.2,1.0670244428801814e-05
239.4,0.0
239.6,0.0
239.8,0.0
240.0,0.0
240.2,0.0
240.4,0.0
240.6,0.0
240.8,0.0
241.0,0.0
241.2,0.0
241.4,0.0
241.6,0.0
241.8,0.0
242.0,0.0
242.2,0.0
242.4,0.0
242.6,0.0
242.8,0.0
243.0,0.0
243.2,0.0
243.4,0.0
243.6,0.0
243.8,0.0
244.0,0.0
244.2,0.0
244.4,0.0
244.6,0.0
244.8,0.0
245.0,0.0
245.2,0.0
245.4,0.0
245.6,0.0
245.8,0.0
246.0,0.0
246.2,0.0
246.4,0.0
246.6,0.0
246.8,0.0
247.0,0.0
247.2,0.0
247.4,0.0
247.6,0.0
247.8,0.0
248.0,0.0
248.2,0.0
248.4,0.0
248.6,0.0
248.8,0.0
249.0,0.0
249.2,0.0
249.4,0.0
249.6,0.0
249.8,0.0
250.0,0.0
250.2,0.0
250.4,0.0
250.6,0.0
250.8,0.0
251.0,0.0
251.2,0.0
251.4,0.0
251.6,0.0
251.8,0.0
252.0,0.0
252.2,0.0
252.4,0.0
252.6,0.0
252.8,0.0
253.0,0.0
253.2,0.0
253.4,0.0
253.6,0.0
253.8,0.0
254.0,0.0
254.2,0.0
254.4,0.0
254.6,0.0
254.8,0.0
255.0,0.0
255.2,0.0
255.4,0.0
255.6,0.0
255.8,0.0
256.0,0.0
256.2,0.0
256.4,0.0
256.6,0.0
256.8,0.0
257.0,0.0
257.2,0.0
257.4,0.0
257.6,0.0
257.8,0.0
258.0,0.0
258.2,0.0
258.4,0.0
258.6,0.0
258.8,0.0
259.0,0.0
259.2,0.0
259.4,0.0
259.6,0.0
259.8,0.0
260.0,0.0
260.2,0.0
260.4,0.0
260.6,0.0
260.8,0.0
261.0,0.0
261.2,0.0
261.4,0.0
261.6,0.0
261.8,0.0
262.0,0.0
262.2,0.0
262.4,0.0
262.6,0.0
262.8,0.0
263.0,0.0
263.2,0.0
263.4,0.0
263.6,0.0
263.8,0.0
264.0,0.0
264.2,0.0
264.4,0.0
264.6,0.0
264.8,0.0
265.0,0.0
265.2,0.0
265.4,0.0
265.6,0.0
265.8,0.0
266.0,0.0
266.2,0.0
266.4,0.0
266.6,0.0
266.8,0.0
267.0,0.0
267.2,0.0
267.4,0.0
267.6,0.0
267.8,0.0
268.0,0.0
268.2,0.0
268.4,0.0
268.6,0.0
268.8,0.0
269.0,0.0
269.2,0.0
269.4,0.0
